customer_id,Last_Order_Date,Frequency,Monetary,Total_Profit,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,customer_name,gender,age,city,region_id,signup_date,customer_segment
CUST-00174,2022-04-07,2,2393.7,935.75,1597,1,4,2,142,Can't Lose Them,Rajesh Nair,Male,37,Hyderabad,REG-03,2020-11-20,Small Business
CUST-00175,2025-04-04,1,2136.0,863.02,504,2,1,2,212,Hibernating,Aarav Verma,Male,37,Bhopal,REG-05,2023-12-08,Consumer
CUST-00176,2025-10-13,4,8818.0,3144.67,312,3,5,5,355,Loyal Customers,Sunita Mukherjee,Female,43,Bilaspur,REG-05,2021-06-05,Consumer
CUST-00177,2026-05-18,1,558.5,273.49,95,4,1,1,411,New Customers,Simran Singh,Female,34,Pune,REG-01,2026-04-08,Consumer
CUST-00178,2026-01-01,1,2497.1,675.65,232,3,1,2,312,Hibernating,Tanvi Shah,Female,49,Visakhapatnam,REG-03,2021-06-05,Consumer
CUST-00179,2024-06-01,1,1703.5,603.52,811,2,1,1,211,Hibernating,Rajesh Chopra,Male,31,Kanpur,REG-02,2023-01-23,Small Business
CUST-00180,2026-08-01,1,4059.5,1858.6799999999998,20,5,1,4,514,Potential Loyalists,Vihaan Kumar,Male,63,Vadodara,REG-01,2025-05-06,Consumer
CUST-00181,2026-02-06,1,1289.55,483.17,196,4,1,1,411,New Customers,Aanya Kulkarni,Female,40,Chennai,REG-03,2023-12-19,Consumer
CUST-00182,2025-06-28,1,1830.0,823.1,419,3,1,2,312,Hibernating,Ayaan Nair,Male,24,Indore,REG-05,2024-06-26,Consumer
CUST-00183,2024-10-13,1,2568.0,1071.27,677,2,1,2,212,Hibernating,Ishaan Sharma,Male,22,Bangalore,REG-03,2021-01-10,Consumer
CUST-00184,2025-10-03,2,2228.15,869.4399999999999,322,3,4,2,342,Hibernating,Navya Nair,Female,39,Coimbatore,REG-03,2024-06-26,Small Business
CUST-00185,2025-03-27,1,3518.0,1698.19,512,2,1,3,213,At Risk,Pooja Mishra,Female,31,Nashik,REG-01,2024-10-09,Consumer
CUST-00186,2024-11-24,1,1518.45,500.48,635,2,1,1,211,Hibernating,Swati Shah,Female,41,Noida,REG-02,2023-01-21,Consumer
CUST-00187,2026-03-31,3,6286.2,2503.18,143,4,5,5,455,Champions,Pari Shah,Female,39,Jaipur,REG-02,2024-12-21,Corporate
CUST-00188,2025-12-06,1,1218.0,504.37,258,3,1,1,311,Hibernating,Aditya Pandey,Male,33,Ranchi,REG-04,2025-09-12,Corporate
CUST-00189,2024-12-23,1,1723.0,720.01,606,2,1,1,211,Hibernating,Myra Aggarwal,Female,24,Noida,REG-02,2022-03-19,Consumer
CUST-00190,2026-06-13,1,3999.05,1385.82,69,5,1,4,514,Potential Loyalists,Atharv Mukherjee,Male,18,Mysore,REG-03,2025-07-01,Consumer
CUST-00191,2025-10-18,3,7008.4,2683.32,307,3,5,5,355,Loyal Customers,Deepika Kapoor,Female,29,Nashik,REG-01,2021-12-10,Consumer
CUST-00192,2025-07-01,1,2631.1499999999996,1125.62,416,3,1,3,313,Hibernating,Ishaan Chopra,Male,43,Chennai,REG-03,2022-03-09,Consumer
CUST-00193,2025-06-03,1,1380.0,750.08,444,3,1,1,311,Hibernating,Tanvi Pandey,Female,36,Hyderabad,REG-03,2025-01-06,Corporate
CUST-00194,2025-04-06,6,15026.8,5478.43,502,2,5,5,255,At Risk,Dhruv Mishra,Male,20,Bhubaneswar,REG-04,2022-05-12,Consumer
CUST-00195,2026-04-12,1,2259.0,1090.1,131,4,1,2,412,Potential Loyalists,Aditi Iyer,Female,35,Nagpur,REG-01,2024-07-15,Consumer
CUST-00196,2024-02-25,3,7924.5,2728.9,908,1,5,5,155,Can't Lose Them,Simran Trivedi,Female,38,Bangalore,REG-03,2020-09-03,Small Business
CUST-00197,2026-04-05,3,9848.15,3335.29,138,4,5,5,455,Champions,Deepika Reddy,Female,24,Jabalpur,REG-05,2022-08-22,Consumer
CUST-00198,2026-08-02,1,1305.0,541.3199999999999,19,5,1,1,511,New Customers,Aanya Bose,Female,35,Coimbatore,REG-03,2022-02-02,Consumer
CUST-00199,2025-07-25,1,3113.6,1538.48,392,3,1,3,313,Hibernating,Rahul Mehta,Male,34,Nagpur,REG-01,2025-07-03,Corporate
CUST-00200,2026-07-08,7,20462.65,8100.82,44,5,5,5,555,Champions,Ayaan Aggarwal,Male,21,Vadodara,REG-01,2023-08-24,Corporate
CUST-00201,2025-12-06,1,1587.0,626.46,258,3,1,1,311,Hibernating,Pranav Mishra,Male,37,Surat,REG-01,2023-08-04,Corporate
CUST-00202,2026-08-06,6,17386.25,6351.38,15,5,5,5,555,Champions,Sai Mukherjee,Male,40,Kolkata,REG-04,2023-09-02,Small Business
CUST-00203,2026-06-08,1,2389.0,899.2,74,5,1,2,512,Potential Loyalists,Advaith Shah,Male,45,Nashik,REG-01,2021-05-18,Consumer
CUST-00204,2025-08-11,1,2602.0,1127.88,375,3,1,3,313,Hibernating,Shaurya Aggarwal,Male,45,Lucknow,REG-02,2024-09-18,Consumer
CUST-00205,2025-06-01,3,7937.8,2753.84,446,3,5,5,355,Loyal Customers,Angel Patel,Female,18,Mumbai,REG-01,2020-12-31,Consumer
CUST-00206,2025-12-04,2,4573.05,1971.12,260,3,4,4,344,Loyal Customers,Deepak Joshi,Male,23,Dibrugarh,REG-06,2020-12-04,Consumer
CUST-00207,2024-11-20,1,699.5,206.84,639,2,1,1,211,Hibernating,Advik Iyer,Male,39,Dibrugarh,REG-06,2024-07-29,Consumer
CUST-00208,2026-08-19,2,4049.1499999999996,1239.23,2,5,4,4,544,Champions,Aanya Pillai,Female,39,Ahmedabad,REG-01,2026-01-24,Consumer
CUST-00209,2022-02-21,1,1189.0,254.7,1642,1,1,1,111,Lost Customers,Advaith Singh,Male,39,Nagpur,REG-01,2022-01-02,Consumer
CUST-00210,2026-05-21,1,1268.1,535.46,92,4,1,1,411,New Customers,Arjun Kulkarni,Male,72,Ujjain,REG-05,2023-07-26,Corporate
CUST-00211,2025-09-30,3,8153.85,2708.06,325,3,5,5,355,Loyal Customers,Diya Trivedi,Female,40,Gwalior,REG-05,2023-05-17,Consumer
CUST-00212,2026-05-07,5,12206.85,4808.7,106,4,5,5,455,Champions,Sai Chopra,Male,46,Ranchi,REG-04,2022-02-10,Consumer
CUST-00213,2022-03-01,1,2988.0,1291.79,1634,1,1,3,113,At Risk,Deepika Saxena,Female,44,Lucknow,REG-02,2022-01-30,Consumer
CUST-00214,2025-10-26,1,936.0,406.55,299,3,1,1,311,Hibernating,Dhruv Nair,Male,41,Nashik,REG-01,2025-04-23,Consumer
CUST-00215,2026-05-17,3,5264.25,2085.22,96,4,5,4,454,Champions,Riya Verma,Female,30,Ludhiana,REG-02,2025-07-19,Consumer
CUST-00216,2023-11-08,1,2777.25,943.11,1017,1,1,3,113,At Risk,Preeti Singh,Female,42,Pune,REG-01,2022-09-13,Corporate
CUST-00217,2024-02-17,1,1318.25,515.84,916,1,1,1,111,Lost Customers,Sai Choudhury,Male,25,Coimbatore,REG-03,2022-10-18,Consumer
CUST-00218,2024-11-24,1,1693.55,664.42,635,2,1,1,211,Hibernating,Sneha Menon,Female,31,Trivandrum,REG-03,2021-04-11,Consumer
CUST-00219,2025-02-04,1,2084.0,728.84,563,2,1,2,212,Hibernating,Vihaan Trivedi,Male,28,Chandigarh,REG-02,2021-10-13,Consumer
CUST-00220,2026-08-17,1,3289.7,1141.69,4,5,1,3,513,Potential Loyalists,Aarohi Pandey,Female,34,Delhi,REG-02,2021-04-29,Consumer
CUST-00221,2023-01-08,1,2466.5,867.51,1321,1,1,2,112,Lost Customers,Riya Deshmukh,Female,59,Coimbatore,REG-03,2020-06-24,Consumer
CUST-00222,2026-05-19,1,2847.15,743.77,94,4,1,3,413,Potential Loyalists,Vikram Deshmukh,Male,18,Gurgaon,REG-02,2022-10-14,Corporate
CUST-00223,2024-08-21,3,6684.7,2463.5099999999998,730,2,5,5,255,At Risk,Diya Chopra,Female,41,Howrah,REG-04,2021-03-17,Consumer
CUST-00224,2026-05-11,1,2768.55,1056.5700000000002,102,4,1,3,413,Potential Loyalists,Aadhya Bose,Female,18,Lucknow,REG-02,2024-11-20,Consumer
CUST-00225,2025-02-06,2,5366.35,2204.74,561,2,4,4,244,At Risk,Pari Bose,Female,28,Bhubaneswar,REG-04,2022-02-22,Consumer
CUST-00226,2022-11-06,1,2999.2,987.3,1384,1,1,3,113,At Risk,Pranav Choudhury,Male,45,Bhubaneswar,REG-04,2021-11-20,Consumer
CUST-00227,2026-04-04,2,4199.55,1685.01,139,4,4,4,444,Champions,Atharv Bhat,Male,34,Nashik,REG-01,2024-10-07,Consumer
CUST-00228,2024-10-23,2,2558.0,1110.51,667,2,4,2,242,At Risk,Kavya Patel,Female,22,Asansol,REG-04,2024-07-18,Consumer
CUST-00229,2026-08-11,3,8971.55,3585.62,10,5,5,5,555,Champions,Pranav Patel,Male,26,Panaji,REG-01,2025-08-12,Consumer
CUST-00230,2026-07-21,1,2517.05,1055.35,31,5,1,2,512,Potential Loyalists,Anushka Singh,Female,41,Gwalior,REG-05,2026-04-20,Consumer
CUST-00231,2023-03-05,1,1148.0,501.99,1265,1,1,1,111,Lost Customers,Aditya Shah,Male,25,Bhubaneswar,REG-04,2022-01-30,Small Business
CUST-00232,2025-12-07,1,4078.2,2071.3,257,3,1,4,314,Hibernating,Diya Pandey,Female,36,Nagpur,REG-01,2023-09-24,Consumer
CUST-00233,2025-12-26,1,3343.1499999999996,1189.42,238,3,1,3,313,Hibernating,Swati Verma,Female,34,Trivandrum,REG-03,2025-01-17,Consumer
CUST-00234,2021-08-02,1,3079.0,1318.11,1845,1,1,3,113,At Risk,Neha Pandey,Female,26,Chandigarh,REG-02,2021-05-01,Corporate
CUST-00235,2025-11-28,2,4007.2,1076.21,266,3,4,4,344,Loyal Customers,Manish Malhotra,Male,57,Gurgaon,REG-02,2024-10-27,Consumer
CUST-00236,2026-05-16,3,8341.2,3451.3599999999997,97,4,5,5,455,Champions,Suresh Iyer,Male,40,Ludhiana,REG-02,2025-06-17,Consumer
CUST-00237,2025-04-10,2,7080.55,2910.27,498,2,4,5,245,At Risk,Deepak Mishra,Male,18,Patna,REG-04,2022-06-29,Consumer
CUST-00238,2026-07-11,1,1688.0,721.11,41,5,1,1,511,New Customers,Kabir Mishra,Other,36,Trivandrum,REG-03,2026-05-29,Consumer
CUST-00239,2025-03-26,1,2478.0,1137.98,513,2,1,2,212,Hibernating,Aarav Kumar,Male,26,Visakhapatnam,REG-03,2024-12-16,Corporate
CUST-00240,2026-05-25,1,1650.0,522.95,88,4,1,1,411,New Customers,Priyanka Choudhury,Female,43,Mysore,REG-03,2024-11-04,Corporate
CUST-00241,2023-12-23,1,2744.95,617.27,972,1,1,3,113,At Risk,Arjun Sharma,Male,25,Mumbai,REG-01,2022-07-11,Corporate
CUST-00242,2026-07-02,1,4117.25,1428.3200000000002,50,5,1,4,514,Potential Loyalists,Amit Singh,Male,32,Trivandrum,REG-03,2026-06-16,Consumer
CUST-00243,2022-11-06,1,3723.6,1408.06,1384,1,1,4,114,Can't Lose Them,Advaith Singh,Male,39,Delhi,REG-02,2021-09-21,Consumer
CUST-00244,2024-06-10,3,5316.4,1998.77,802,2,5,4,254,At Risk,Suresh Deshmukh,Male,43,Imphal,REG-06,2020-08-20,Corporate
CUST-00245,2021-02-27,1,3015.55,1193.77,2001,1,1,3,113,At Risk,Anika Iyer,Female,20,Trivandrum,REG-03,2020-12-26,Consumer
CUST-00246,2026-08-07,2,3305.3,916.27,14,5,4,3,543,Loyal Customers,Karan Aggarwal,Male,30,Kanpur,REG-02,2025-12-22,Corporate
CUST-00247,2026-03-16,1,1110.0,438.90999999999997,158,4,1,1,411,New Customers,Pooja Iyer,Female,28,Nagpur,REG-01,2025-11-13,Consumer
CUST-00248,2026-01-29,1,2368.05,1079.82,204,4,1,2,412,Potential Loyalists,Swati Malhotra,Female,26,Ujjain,REG-05,2025-11-20,Consumer
CUST-00249,2026-06-19,2,4115.7,1131.58,63,5,4,4,544,Champions,Aarav Mukherjee,Male,53,Chennai,REG-03,2023-06-03,Corporate
CUST-00250,2026-01-20,1,1652.0,641.8299999999999,213,4,1,1,411,New Customers,Dhruv Mehta,Male,38,Mysore,REG-03,2025-06-11,Consumer
CUST-00251,2025-05-02,1,2424.5,1016.88,476,2,1,2,212,Hibernating,Ishaan Choudhury,Male,20,Panaji,REG-01,2025-04-30,Consumer
CUST-00252,2026-02-25,1,2910.7000000000003,801.59,177,4,1,3,413,Potential Loyalists,Deepak Malhotra,Male,44,Ludhiana,REG-02,2021-11-20,Corporate
CUST-00253,2024-10-24,1,2772.1,1011.61,666,2,1,3,213,At Risk,Ira Mukherjee,Female,57,Bilaspur,REG-05,2024-06-15,Corporate
CUST-00254,2022-03-23,1,3001.05,1122.99,1612,1,1,3,113,At Risk,Preeti Kumar,Female,45,Coimbatore,REG-03,2021-05-20,Consumer
CUST-00255,2025-08-29,1,2209.0,893.16,357,3,1,2,312,Hibernating,Reyansh Kumar,Male,18,Chennai,REG-03,2025-01-29,Small Business
CUST-00256,2025-10-10,1,2113.1,743.5799999999999,315,3,1,2,312,Hibernating,Ayaan Gupta,Male,28,Bangalore,REG-03,2024-06-09,Corporate
CUST-00257,2026-07-10,1,2814.1,1329.6399999999999,42,5,1,3,513,Potential Loyalists,Sai Kumar,Male,47,Cuttack,REG-04,2020-10-09,Corporate
CUST-00258,2026-03-29,1,3079.1,1118.65,145,4,1,3,413,Potential Loyalists,Vihaan Das,Male,26,Surat,REG-01,2025-11-14,Consumer
CUST-00259,2024-02-23,2,5799.75,1995.8,910,1,4,4,144,Can't Lose Them,Atharv Menon,Male,38,Vadodara,REG-01,2022-02-10,Corporate
CUST-00260,2026-08-03,4,7290.1,2822.87,18,5,5,5,555,Champions,Priyanka Malhotra,Female,42,Mumbai,REG-01,2025-04-29,Corporate
CUST-00261,2025-07-06,3,6825.0,2887.92,411,3,5,5,355,Loyal Customers,Tanvi Mehta,Female,23,Silchar,REG-06,2021-07-23,Corporate
CUST-00262,2026-07-22,2,5838.1,2294.43,30,5,4,4,544,Champions,Vihaan Kumar,Male,33,Kochi,REG-03,2024-06-21,Consumer
CUST-00263,2026-07-29,1,2584.1,918.6700000000001,23,5,1,3,513,Potential Loyalists,Advaith Menon,Male,18,Chennai,REG-03,2022-02-22,Consumer
CUST-00264,2026-08-15,1,1333.0,252.81,6,5,1,1,511,New Customers,Arjun Mehta,Male,22,Jabalpur,REG-05,2025-01-28,Corporate
CUST-00265,2026-07-19,1,2059.05,912.71,33,5,1,2,512,Potential Loyalists,Gaurav Saxena,Male,31,Chandigarh,REG-02,2026-01-29,Consumer
CUST-00266,2025-07-30,2,4496.35,1554.02,387,3,4,4,344,Loyal Customers,Suresh Menon,Male,20,Lucknow,REG-02,2022-02-11,Corporate
CUST-00267,2025-12-03,1,3354.2999999999997,992.26,261,3,1,3,313,Hibernating,Aditi Reddy,Female,51,Nagpur,REG-01,2025-01-19,Small Business
CUST-00268,2022-10-18,1,2739.1,1196.16,1403,1,1,3,113,At Risk,Preeti Bhat,Female,18,Bhubaneswar,REG-04,2020-09-30,Consumer
CUST-00269,2025-03-17,2,3127.1,1300.13,522,2,4,3,243,At Risk,Anushka Saxena,Female,29,Chennai,REG-03,2021-05-14,Consumer
CUST-00270,2026-07-07,2,7169.35,2391.2999999999997,45,5,4,5,545,Champions,Nikhil Kumar,Male,35,Kanpur,REG-02,2020-10-30,Consumer
CUST-00271,2026-06-07,1,2202.2,1091.1599999999999,75,5,1,2,512,Potential Loyalists,Sunita Pillai,Female,49,Vadodara,REG-01,2025-02-12,Consumer
CUST-00272,2026-06-14,1,1694.5,1029.7,68,5,1,1,511,New Customers,Pooja Mishra,Female,18,Jaipur,REG-02,2024-04-10,Consumer
CUST-00273,2026-08-09,4,7409.7,2780.9300000000003,12,5,5,5,555,Champions,Kabir Das,Male,46,Bilaspur,REG-05,2024-12-11,Consumer
CUST-00274,2026-04-22,1,2007.6,536.1800000000001,121,4,1,2,412,Potential Loyalists,Rohan Das,Male,34,Howrah,REG-04,2025-05-17,Consumer
CUST-00275,2026-07-08,2,3278.0,1443.5300000000002,44,5,4,3,543,Loyal Customers,Aditi Kapoor,Female,23,Lucknow,REG-02,2023-10-19,Consumer
CUST-00276,2026-05-10,1,2914.65,1202.53,103,4,1,3,413,Potential Loyalists,Ira Choudhury,Female,39,Patna,REG-04,2026-04-02,Small Business
CUST-00277,2026-03-15,7,20961.4,8724.1,159,4,5,5,455,Champions,Aditya Bhat,Male,36,Mysore,REG-03,2022-03-18,Consumer
CUST-00278,2025-04-30,1,2230.0,1018.95,478,2,1,2,212,Hibernating,Pooja Pillai,Female,27,Chandigarh,REG-02,2025-02-26,Small Business
CUST-00279,2026-03-01,1,1823.7,608.4,173,4,1,2,412,Potential Loyalists,Vivaan Pandey,Male,34,Jaipur,REG-02,2021-10-21,Consumer
CUST-00280,2025-10-02,1,4199.75,1376.3400000000001,323,3,1,4,314,Hibernating,Aarohi Deshmukh,Female,29,Delhi,REG-02,2025-07-01,Consumer
CUST-00281,2026-03-19,1,3358.05,1079.56,155,4,1,3,413,Potential Loyalists,Manish Pillai,Male,35,Kochi,REG-03,2024-05-05,Consumer
CUST-00282,2025-01-25,1,6422.1,2399.85,573,2,1,5,215,At Risk,Simran Aggarwal,Female,41,Hyderabad,REG-03,2024-08-25,Consumer
CUST-00283,2026-02-13,1,2040.1,731.39,189,4,1,2,412,Potential Loyalists,Shaurya Bhat,Male,51,Mysore,REG-03,2025-07-05,Consumer
CUST-00284,2026-04-18,4,9943.85,4528.01,125,4,5,5,455,Champions,Simran Mukherjee,Female,20,Mumbai,REG-01,2025-03-07,Corporate
CUST-00285,2026-06-19,3,6180.55,2575.9700000000003,63,5,5,5,555,Champions,Advaith Patel,Male,57,Kanpur,REG-02,2026-03-27,Corporate
CUST-00286,2025-12-05,1,3318.0,1536.3200000000002,259,3,1,3,313,Hibernating,Neha Kulkarni,Female,18,Visakhapatnam,REG-03,2025-11-27,Corporate
CUST-00287,2026-02-06,1,2736.2,627.0400000000001,196,4,1,3,413,Potential Loyalists,Sai Singh,Male,32,Visakhapatnam,REG-03,2025-07-19,Consumer
CUST-00288,2026-06-07,1,3621.6,1616.92,75,5,1,3,513,Potential Loyalists,Preeti Bhat,Female,40,Surat,REG-01,2025-07-10,Consumer
CUST-00289,2026-03-14,1,1599.1,610.53,160,4,1,1,411,New Customers,Pooja Joshi,Female,37,Bhopal,REG-05,2024-12-30,Consumer
CUST-00290,2025-10-09,1,1546.0,688.46,316,3,1,1,311,Hibernating,Ishaan Verma,Male,27,Chennai,REG-03,2024-07-31,Consumer
CUST-00291,2025-07-07,1,1810.0,773.1700000000001,410,3,1,2,312,Hibernating,Ishaan Kulkarni,Male,31,Ahmedabad,REG-01,2022-01-04,Corporate
CUST-00292,2026-05-28,1,3237.0,1188.92,85,4,1,3,413,Potential Loyalists,Deepak Trivedi,Male,28,Chandigarh,REG-02,2022-11-01,Consumer
CUST-00293,2024-07-21,1,1863.55,496.35,761,2,1,2,212,Hibernating,Saanvi Mehta,Female,27,Chennai,REG-03,2020-12-01,Consumer
CUST-00294,2025-06-10,1,2137.4,756.94,437,3,1,2,312,Hibernating,Neha Deshmukh,Female,43,Ujjain,REG-05,2024-08-24,Consumer
CUST-00295,2026-05-29,2,3474.15,1155.69,84,5,4,3,543,Loyal Customers,Priyanka Singh,Female,37,Cuttack,REG-04,2025-08-01,Corporate
CUST-00296,2025-05-01,1,4054.3999999999996,1481.12,477,2,1,4,214,At Risk,Ananya Mishra,Female,26,Kolkata,REG-04,2025-01-03,Consumer
CUST-00297,2024-11-18,1,1504.1,562.5600000000001,641,2,1,1,211,Hibernating,Myra Rao,Female,43,Nashik,REG-01,2023-07-12,Consumer
CUST-00298,2026-06-15,3,8220.15,2892.64,67,5,5,5,555,Champions,Anushka Sharma,Female,37,Coimbatore,REG-03,2021-10-21,Consumer
CUST-00299,2026-07-02,1,2308.5,811.87,50,5,1,2,512,Potential Loyalists,Vikram Rao,Male,42,Bangalore,REG-03,2026-04-08,Consumer
CUST-00300,2026-04-09,1,2548.5,1165.97,134,4,1,2,412,Potential Loyalists,Abhishek Sharma,Male,40,Ahmedabad,REG-01,2020-08-17,Consumer
CUST-00301,2026-04-11,1,1159.15,530.53,132,4,1,1,411,New Customers,Gaurav Aggarwal,Male,24,Gwalior,REG-05,2025-05-25,Consumer
CUST-00302,2022-03-28,1,3193.0,945.4,1607,1,1,3,113,At Risk,Myra Bose,Female,27,Visakhapatnam,REG-03,2020-09-04,Consumer
CUST-00303,2024-08-05,2,5478.5,2216.59,746,2,4,4,244,At Risk,Aarav Mishra,Male,42,Trivandrum,REG-03,2023-04-20,Consumer
CUST-00304,2025-10-07,1,1479.0,635.06,318,3,1,1,311,Hibernating,Pooja Kumar,Female,40,Gurgaon,REG-02,2023-04-13,Corporate
CUST-00305,2026-03-29,3,5499.3,2297.83,145,4,5,4,454,Champions,Pranav Malhotra,Male,33,Panaji,REG-01,2022-06-14,Consumer
CUST-00306,2024-12-10,1,4140.15,1750.55,619,2,1,4,214,At Risk,Advik Mehta,Male,35,Kanpur,REG-02,2024-01-19,Consumer
CUST-00307,2025-06-11,1,1725.0,674.59,436,3,1,1,311,Hibernating,Sunita Mehta,Female,48,Surat,REG-01,2023-01-25,Consumer
CUST-00308,2026-03-15,1,3213.6,1072.68,159,4,1,3,413,Potential Loyalists,Ira Mehta,Female,27,Jaipur,REG-02,2025-08-17,Consumer
CUST-00309,2024-05-09,1,2786.55,1303.42,834,2,1,3,213,At Risk,Aarav Mukherjee,Male,40,Bangalore,REG-03,2023-06-08,Consumer
CUST-00310,2025-05-12,1,1740.0,801.8299999999999,466,2,1,1,211,Hibernating,Aarohi Reddy,Female,31,Howrah,REG-04,2021-10-28,Consumer
CUST-00311,2025-02-21,2,10130.9,4009.0699999999997,546,2,4,5,245,At Risk,Aditya Mishra,Male,31,Kochi,REG-03,2022-01-05,Consumer
CUST-00312,2025-09-27,1,1378.5,695.19,328,3,1,1,311,Hibernating,Deepika Reddy,Other,46,Trivandrum,REG-03,2025-06-25,Consumer
CUST-00313,2021-10-06,1,2422.05,883.28,1780,1,1,2,112,Lost Customers,Simran Das,Female,43,Gurgaon,REG-02,2020-06-03,Consumer
CUST-00314,2026-06-27,1,1772.55,639.8100000000001,55,5,1,2,512,Potential Loyalists,Angel Das,Female,42,Nagpur,REG-01,2024-05-10,Corporate
CUST-00315,2026-07-15,1,3881.2999999999997,1198.66,37,5,1,4,514,Potential Loyalists,Gaurav Bhat,Male,48,Gurgaon,REG-02,2026-05-28,Consumer
CUST-00316,2025-09-30,3,6544.9,2222.9,325,3,5,5,355,Loyal Customers,Advik Aggarwal,Male,34,Ahmedabad,REG-01,2023-07-20,Corporate
CUST-00317,2025-03-04,1,3806.1499999999996,1343.8,535,2,1,4,214,At Risk,Kabir Saxena,Male,41,Jaipur,REG-02,2023-05-07,Small Business
CUST-00318,2025-02-26,1,1906.65,704.36,541,2,1,2,212,Hibernating,Angel Reddy,Female,30,Mysore,REG-03,2024-03-31,Consumer
CUST-00319,2023-03-12,2,7052.25,2288.63,1258,1,4,5,145,Can't Lose Them,Myra Sharma,Female,37,Indore,REG-05,2020-06-09,Consumer
CUST-00320,2025-05-17,1,1726.0,705.3,461,2,1,1,211,Hibernating,Aarav Malhotra,Male,32,Nashik,REG-01,2024-10-26,Consumer
CUST-00321,2025-08-24,1,556.1,206.36,362,3,1,1,311,Hibernating,Deepika Kapoor,Female,35,Mumbai,REG-01,2025-05-29,Consumer
CUST-00322,2024-10-04,1,1562.0,795.71,686,2,1,1,211,Hibernating,Gaurav Bose,Male,40,Bhubaneswar,REG-04,2024-10-02,Consumer
CUST-00323,2024-08-17,1,3562.2,1278.24,734,2,1,3,213,At Risk,Anushka Sharma,Female,24,Panaji,REG-01,2022-07-31,Consumer
CUST-00324,2025-03-09,2,7364.6,2292.77,530,2,4,5,245,At Risk,Aarav Menon,Male,57,Jaipur,REG-02,2022-07-25,Consumer
CUST-00325,2026-01-10,1,2021.5,792.34,223,4,1,2,412,Potential Loyalists,Diya Saxena,Female,22,Patna,REG-04,2025-12-14,Small Business
CUST-00326,2025-12-29,1,2957.8,480.77000000000004,235,3,1,3,313,Hibernating,Dhruv Trivedi,Male,20,Cuttack,REG-04,2022-10-05,Consumer
CUST-00327,2026-08-10,1,1753.6,630.5799999999999,11,5,1,1,511,New Customers,Myra Bose,Other,46,Vadodara,REG-01,2026-01-10,Consumer
CUST-00328,2022-09-19,1,3097.15,1397.65,1432,1,1,3,113,At Risk,Shreya Choudhury,Female,42,Hyderabad,REG-03,2021-02-23,Consumer
CUST-00329,2023-03-13,1,3354.65,1397.94,1257,1,1,3,113,At Risk,Ananya Nair,Female,40,Ujjain,REG-05,2022-12-21,Corporate
CUST-00330,2026-06-14,1,5328.2,2241.69,68,5,1,4,514,Potential Loyalists,Angel Gupta,Female,40,Bhopal,REG-05,2026-05-23,Consumer
CUST-00331,2021-05-12,1,4826.3,2003.67,1927,1,1,4,114,Can't Lose Them,Sunita Deshmukh,Female,33,Nagpur,REG-01,2020-12-30,Corporate
CUST-00332,2026-08-02,1,1778.55,607.48,19,5,1,2,512,Potential Loyalists,Karan Mukherjee,Male,24,Ludhiana,REG-02,2025-12-21,Consumer
CUST-00333,2026-06-22,2,5665.0,2199.44,60,5,4,4,544,Champions,Sunita Choudhury,Female,34,Vadodara,REG-01,2025-02-15,Consumer
CUST-00334,2025-08-02,1,2027.0,720.47,384,3,1,2,312,Hibernating,Advik Gupta,Male,26,Delhi,REG-02,2022-12-12,Small Business
CUST-00335,2025-07-01,1,2793.05,979.3199999999999,416,3,1,3,313,Hibernating,Aditya Shah,Male,44,Ahmedabad,REG-01,2024-02-09,Consumer
CUST-00336,2024-06-27,1,2068.1,749.11,785,2,1,2,212,Hibernating,Aarohi Sharma,Female,32,Bangalore,REG-03,2024-03-01,Corporate
CUST-00337,2025-11-24,1,2572.6499999999996,893.23,270,3,1,2,312,Hibernating,Dhruv Reddy,Male,24,Guwahati,REG-06,2024-02-27,Consumer
CUST-00338,2021-12-24,1,1252.0,467.63,1701,1,1,1,111,Lost Customers,Aditya Menon,Male,30,Visakhapatnam,REG-03,2021-06-27,Consumer
CUST-00339,2024-02-03,1,2719.0,994.49,930,1,1,3,113,At Risk,Aadhya Verma,Female,38,Jabalpur,REG-05,2023-12-06,Corporate
CUST-00340,2022-02-17,1,1762.5,713.61,1646,1,1,1,111,Lost Customers,Aditi Singh,Female,27,Nashik,REG-01,2021-01-11,Consumer
CUST-00341,2026-02-13,1,3495.3,1098.96,189,4,1,3,413,Potential Loyalists,Aadhya Mehta,Female,24,Bangalore,REG-03,2023-09-21,Corporate
CUST-00342,2025-11-08,1,5704.8,2530.9300000000003,286,3,1,4,314,Hibernating,Vikram Menon,Male,36,Delhi,REG-02,2025-07-02,Consumer
CUST-00343,2025-05-18,1,1269.05,451.1,460,2,1,1,211,Hibernating,Sunita Das,Female,36,Mysore,REG-03,2020-09-15,Consumer
CUST-00344,2022-10-29,1,1399.0,600.03,1392,1,1,1,111,Lost Customers,Reyansh Mehta,Male,28,Pune,REG-01,2022-08-03,Small Business
CUST-00345,2026-02-21,1,2807.1,1278.0700000000002,181,4,1,3,413,Potential Loyalists,Kabir Nair,Male,28,Ludhiana,REG-02,2025-05-27,Consumer
CUST-00346,2026-04-08,1,1526.05,517.09,135,4,1,1,411,New Customers,Vivaan Verma,Male,36,Nagpur,REG-01,2026-03-03,Small Business
